頻道名稱,影片發佈時間,影片連結,影片長度,,,,,WAV檔名,,,,
小行星樂樂TV,2023年9月28日,https://youtu.be/MmCsVoQIpOI?feature=shared,,0:10:15,,,,【台灣神話故事 EP8】嘉義太保王得祿傳說｜小行星樂樂TV,,,,
小行星樂樂TV,2023年7月27日,https://youtu.be/xbgfCM8VdO4?feature=shared,,0:09:53,,,,【台灣神話故事 EP7】南投日月潭白鹿傳說、邵族傳說，白鹿的真面目到底是什麼？｜小行星樂樂TV,,,,
小行星樂樂TV,2022年11月15日,https://youtu.be/rVrKGeHQ1rM?feature=shared,,0:12:47,,,,【台灣神話故事 EP6】台中大甲地名由來是？海上女神「媽祖」會接炸彈？大甲媽祖廟在世界大戰的傳說事跡大公開！｜小行星樂樂TV,,,,
小行星樂樂TV,2022年10月18日,https://youtu.be/oOJWAQpCsm4?feature=shared,,0:09:36,,,,【台灣神話故事 EP5】台北北投地名的由來是？為什麼北投溫泉，地熱谷白茫茫，空氣中臭臭的？聽王叔叔說一個神祕女巫傳說故事！｜小行星樂樂TV,,,,
小行星樂樂TV,2022年9月22日,https://youtu.be/j3L3L2fMh_0?feature=shared,,0:09:31,,,,【台灣神話故事 EP4】台南赤崁樓地名的由來是？赤崁樓為什麼有「石龜御碑」和「白馬碑」？快來聽王叔叔說赤崁樓傳說故事吧！ ｜小行星樂樂TV,,,,
小行星樂樂TV,2022年8月30日,https://youtu.be/A_dBNliMk24?feature=shared,,0:11:04,,,,【台灣神話故事 EP3】宜蘭龜山島地名的由來是？為什麼和龜將軍與噶瑪蘭公主愛情傳說故事有關？一起和王叔叔用神話遊台灣！｜小行星樂樂TV,,,,
小行星樂樂TV,2022年7月26日,https://youtu.be/p6SGrl8br6Y?feature=shared,,0:10:14,,,,【台灣神話故事 EP2】台東三仙台地名的由來是？為什麼和三顆岩石與三個神仙有關呢？聽王叔叔說「八仙過海」故事，用神話傳說遊台灣！｜小行星樂樂TV,,,,
小行星樂樂TV,2022年6月28日,https://youtu.be/QTyeIzzcoF8?feature=shared,,0:08:40,,,,【台灣神話故事 EP1】新北市鶯歌地名由來是什麼？為什麼和鄭成功，鶯歌石有關呢？陶瓷和地名有關嗎？一起來聽王叔叔說台灣神話故事！｜小行星樂樂TV,,,,
小行星樂樂TV,2021年9月11日,https://youtu.be/ShbH17ghg-g?feature=shared,,0:07:39,,,,【動物警探達克比】第六集：雙面達克比 ＃鴨嘴獸 ＃演化 #Duckbill Animation EP6 ｜小行星樂樂TV 生物知識動畫,,,,
小行星樂樂TV,2021年9月4日,https://youtu.be/e6m0De-i970?feature=shared,,0:07:36,,,,【動物警探達克比】第五集：射擊高手 ＃弄蝶幼蟲 ＃昆蟲 #Duckbill Animation EP5 ｜小行星樂樂TV 生物知識動畫,,,,
小行星樂樂TV,2021年8月28日,https://youtu.be/8mXkkamVv2s?feature=shared,,0:07:32,,,,生物知識動畫【動物警探達克比】第四集：瘋狂粉絲團 #Duckbill #Animation EP4＃胡蜂 #貝氏擬態＃昆蟲｜小行星樂樂TV,,,,
小行星樂樂TV,2021年8月21日,https://youtu.be/2vKSerzHlmY?feature=shared,,0:07:39,,,,生物知識動畫【動物警探達克比】第三集：槍蝦的友情 #Duckbill #Animation EP3 ＃槍蝦 #蝦虎魚互利共生｜小行星樂樂TV,,,,
小行星樂樂TV,2021年8月14日,https://youtu.be/u8wqMxoxy4o?feature=shared,,0:07:30,,,,生物知識動畫【動物警探達克比】第二集：暴風鸌公車 #Duckbill #Animation EP2 ＃暴風鸌 #臭鷗｜小行星樂樂TV,,,,
小行星樂樂TV,2021年8月10日,https://youtu.be/zkOw9L8ijpQ?feature=shared,,0:07:32,,,,生物知識動畫【動物警探達克比】第一集：達克比警官 #Duckbill #Animation EP1 ＃北美負鼠｜小行星樂樂TV,,,,
小行星樂樂TV,2021年7月31日,https://youtu.be/5K-Sy2h-Sr4?feature=shared,,0:01:31,,,,【預告片】 動物警探達克比—8月7日早上10:30 全球大首播：1-6集限時連播｜小行星樂樂TV,,,,
小行星樂樂TV,2021年7月15日,https://youtu.be/P6huR6xKNB0?feature=shared,,0:05:32,,,,【經典故事】伊索寓言 ：放羊的孩子 #狼來了！ #說謊的故事｜小行星樂樂TV #好家在我在家,,,,
小行星樂樂TV,2021年7月13日,https://youtu.be/bV7T4PSVE3M?feature=shared,,1:07:38,,,,【神奇故事安親班ep.13】彥如姊姊 X陳致元老師說故事：《城市小英雄》每個人都可以是小英雄喔！跟著小狗阿福一起去探險城市吧～｜小行星樂樂TV ＃好家在我在,,,,
小行星樂樂TV,2021年7月12日,https://youtu.be/vOAJM98GIY4?feature=shared,,1:08:18,,,,【神奇故事安親班ep.12】彥如姊姊 X信子老師說故事：《貓熊警察》跟著貓熊警察、豬警察一起找線索，找找犯人！｜小行星樂樂TV ＃好家在我在,,,,
小行星樂樂TV,2021年7月9日,https://youtu.be/k1LSwQWA_eg?feature=shared,,1:04:25,,,,【神奇故事安親班ep.11】彥如姊姊 X黃彥鈞老師說故事：《我們吵架了》跟哥哥姊姊或是弟弟妹妹吵架該怎麼辦呢？｜小行星樂樂TV ＃好家在我在,,,,
小行星樂樂TV,2021年7月8日,https://youtu.be/WcJgN74JaYs?feature=shared,,0:50:18,,,,【神奇故事安親班ep.10】彥如姊姊 X黃芝瑩老師說故事：《歡迎光臨口罩動物村》一起去看看動物村的動物們，為什麼要戴口罩呢？｜小行星樂樂TV ＃好家在我在,,,,
小行星樂樂TV,2021年7月7日,https://youtu.be/D2OsN42jJ50?feature=shared,,1:24:14,,,,【神奇故事安親班ep.9】彥如姊姊 X王淑芬老師說故事：《 貓巧可：去問貓巧可》學會手足關係｜小行星樂樂TV ＃好家在我在家,,,,
小行星樂樂TV,2021年7月6日,https://youtu.be/7ILkdYv7fAA?feature=shared,,1:03:11,,,,【神奇故事安親班ep.8】彥如姊姊 X王文華老師說故事：《 蹦奇蹦奇跑得快》一起搭小火車，去嘉義阿里山玩｜小行星樂樂TV ＃好家在我在家,,,,
小行星樂樂TV,2021年7月5日,https://youtu.be/8LpvMS24ovk?feature=shared,,0:49:38,,,,【神奇故事安親班ep.7】彥如姊姊 X林世仁老師說故事：《字的童話》一起認識漢字，玩有趣的文字遊戲｜小行星樂樂TV ＃好家在我在家,,,,
小行星樂樂TV,2021年7月2日,https://youtu.be/4D0NyTUVMJY?feature=shared,,0:45:29,,,,【神奇故事安親班ep.6】彥如姊姊 X黃瑽寧醫師說故事：《阿布與小樂：小樂喜歡棒棒糖》了解吃糖果的好壞～｜小行星樂樂TV ＃好家在我在家,,,,
小行星樂樂TV,2021年7月1日,https://youtu.be/c3RSYsoNdd4?feature=shared,,0:57:08,,,,【神奇故事安親班ep.5】彥如姊姊 X 黃彥鈞老師說故事：『我的感覺』認識情緒，學會表達感受｜小行星樂樂TV ＃好家在我在家,,,,
小行星樂樂TV,2021年6月29日,https://youtu.be/X1eQxLYWC0g?feature=shared,,0:44:30,,,,【神奇故事安親班ep.3】彥如姊姊 X 羅寶鴻老師說故事：『康康慢吞吞』學會「遵守時間」不拖拖拉拉｜小行星樂樂TV ＃好家在我在家,,,,
小行星樂樂TV,2021年6月5日,https://youtu.be/y_GI4QOMi2c?feature=shared,,0:46:37,,,,【神奇故事安親班ep.1】彥如姊姊X黃瑽寧醫師說故事：『我會保護自己』看看迷路時跟外面很多人生病時，要怎麼保護自己｜小行星樂樂TV,,,,
小行星樂樂TV,2021年6月12日,https://youtu.be/z4WuaugilMM?feature=shared,,1:00:29,,,,【神奇故事安親班ep.4】彥如姊姊 X 吳敏蘭老師說故事：其他國家有端午節嗎？那他們是怎麼度過端午節的呢？｜小行星樂樂TV ＃好家在我在家,,,,
小行星樂樂TV,2021年6月28日,https://youtu.be/MjUQFCeYb-w?feature=shared,,0:07:27,,,,【停課在家做什麼】6/28上午 唱跳＋手做醒醒腦，樂樂陪你一起在家防疫 #小行星主題曲 #一起來畫畫 ｜小行星樂樂TV #好家在我在家,,,,
小行星樂樂TV,2021年6月28日,https://youtu.be/b_T7kspLN3w?feature=shared,,0:18:43,,,,【停課在家做什麼】6/28 下午 每日小知識 動動腦，樂樂陪你一起在家防疫 ＃情緒劇場：我的寶貝＃一起到台博館看火車｜小行星樂樂TV ＃好家在我在家,,,,
小行星樂樂TV,2021年5月20日,https://youtu.be/mc5uZzbE744?feature=shared,,0:10:19,,,,【停課在家做什麼】6/17 上午 唱跳＋手做醒醒腦 ，樂樂陪你一起在家防疫 ＃起床歌＃動力飛車｜小行星樂樂TV #好家在我在家,,,,
小行星樂樂TV,2021年6月17日,https://youtu.be/nL39zzOkptY?feature=shared,,0:10:17,,,,【停課在家做什麼】6/17 下午 每日小知識 動動腦，樂樂陪你一起在家防疫 ＃短耳兔小象莎莎＃指甲為什麼會長長｜小行星樂樂TV ＃好家在我在家,,,,
小行星樂樂TV,2021年6月16日,https://youtu.be/IVfJ-zubgFE?feature=shared,,0:10:41,,,,【停課在家做什麼】6/16 下午 每日小知識 動動腦，樂樂陪你一起在家防疫 ＃特別的一天＃恭喜恭喜小年獸｜小行星樂樂TV ＃好家在我在家,,,,
小行星樂樂TV,2021年6月16日,https://youtu.be/BkmmxzBtZG4?feature=shared,,0:08:59,,,,【停課在家做什麼】6/16 上午 唱跳＋手做醒醒腦，樂樂陪你一起在家防疫 #台語劇場：三隻小豬#一起來畫小豬乖乖 ｜小行星樂樂TV #好家在我在家,,,,
小行星樂樂TV,2021年6月30日,https://youtu.be/Rh4DikvSVmY?feature=shared,,0:05:13,,,,【停課在家做什麼】6/30上午【一起來畫畫＋回覆讀者】跟著樂樂一起來做「紙鸚鵡」｜小行星樂樂TV #好家在我在家,,,,
小行星樂樂TV,2021年6月25日,https://youtu.be/OckrXXUwjHU?feature=shared,,0:04:40,,,,【停課在家做什麼】6/25 上午 唱跳＋手做醒醒腦，樂樂陪你一起在家防疫 #大掃除之歌 #一起來畫小豬乖乖 ｜小行星樂樂TV #好家在我在家,,,,
小行星樂樂TV,2021年6月24日,https://youtu.be/tPvLjkjaIMQ?feature=shared,,0:06:13,,,,【停課在家做什麼】6/24上午【一起來畫畫＋回覆讀者】跟著樂樂一起來做「紙錢包」｜小行星樂樂TV #好家在我在家,,,,
小行星樂樂TV,2021年6月24日,https://youtu.be/rV4dcb-gDmk?feature=shared,,0:06:10,,,,【停課在家做什麼】6/24 下午 每日小知識 動動腦，樂樂陪你一起在家防疫 ＃情緒劇場：我長大了＃為什麼蝙蝠要到掛｜小行星樂樂TV ＃好家在我在家,,,,
小行星樂樂TV,2021年6月23日,https://youtu.be/OMsIEbuqCm0?feature=shared,,0:08:16,,,,【停課在家做什麼】6/23 上午 唱跳＋手做醒醒腦，樂樂陪你一起在家防疫 #台語劇場：猴佮狗 #一起來畫畫｜小行星樂樂TV #好家在我在家,,,,
小行星樂樂TV,2021年6月23日,https://youtu.be/WuPuB_vCSXw?feature=shared,,0:05:00,,,,【經典故事】伊索寓言 ：城市老鼠與鄉下老鼠｜小行星樂樂TV,,,,
小行星樂樂TV,2021年6月22日,https://youtu.be/dU6nhJKZxYw?feature=shared,,0:05:33,,,,【停課在家做什麼】6/22下午 每日小知識 動動腦，樂樂陪你一起在家防疫 ＃為什麼要打疫苗＃身體為什麼會發燒｜小行星樂樂TV ＃好家在我在家 feat. 黃瑽寧醫師,,,,
小行星樂樂TV,2021年6月22日,https://youtu.be/4NmDnYI_FB8?feature=shared,,0:09:23,,,,【停課在家做什麼】6/22上午 唱跳＋手做醒醒腦【小手大手動手做】一起來幫玩偶做衣服！｜小行星樂樂TV #好家在我在家,,,,
小行星樂樂TV,2021年6月21日,https://youtu.be/XmLecqv6IVk?feature=shared,,0:05:59,,,,【停課在家做什麼】6/21上午【一起來畫畫＋回覆讀者】跟著樂樂一起來做「立體故事舞台」｜小行星樂樂TV #好家在我在家,,,,
小行星樂樂TV,2021年6月21日,https://youtu.be/XnndeGAyy2o?feature=shared,,0:04:28,,,,【停課在家做什麼】6/21下午 每日小知識 動動腦，樂樂陪你一起在家防疫 ＃胖石頭和小溜溜＃為什麼有教師節？｜小行星樂樂TV ＃好家在我在家,,,,
小行星樂樂TV,2021年6月18日,https://youtu.be/ZekP2_7iWr8?feature=shared,,0:06:57,,,,【停課在家做什麼】【樂樂愛看書】念一念、寫一寫！跟樂樂和小姊姊到神奇教室學語詞、讀「愚公移山」的故事｜小行星樂樂TV X KUMON＃好家在我在家,,,,
小行星樂樂TV,2021年6月18日,https://youtu.be/8mWBjSONads?feature=shared,,0:05:59,,,,【停課在家做什麼】【小手大手動手做】一起來做時鐘！｜小行星樂樂TV #好家在我在家,,,,
小行星樂樂TV,2021年6月15日,https://youtu.be/93rkzKaT-MA?feature=shared,,0:03:00,,,,【樂樂愛看書】為什麼都是「口」跟「木」組成的字，「呆」和「杏」的意思就不同呢？跟著馴字師、苞苞俠捉妖去，帶孩子認識漢字部件部首｜小行星樂樂TV ＃好家在我在家,,,,
小行星樂樂TV,2021年6月15日,https://youtu.be/W8Oyy9tdCoM?feature=shared,,0:09:55,,,,【停課在家做什麼】6/15 上午 唱跳＋手做醒醒腦 【小手大手動手做】一起來做龍舟！｜小行星樂樂TV #好家在我在家,,,,
小行星樂樂TV,2021年6月10日,https://youtu.be/hLBuLJ0I4nM?feature=shared,,0:05:29,,,,【停課在家做什麼】【一起來畫畫＋回覆讀者】跟著樂樂一起畫「劍龍」｜小行星樂樂TV #好家在我在家,,,,
小行星樂樂TV,2021年6月11日,https://youtu.be/c-GcoYBHrnY?feature=shared,,0:10:48,,,,【停課在家做什麼】6/11 上午 唱跳＋手做醒醒腦 ，樂樂陪你一起在家防疫 #老鼠食什麼 #畫老鼠｜小行星樂樂TV #好家在我在家,,,,
小行星樂樂TV,2021年6月10日,https://youtu.be/uGXAmKzp5Cw?feature=shared,,0:10:11,,,,【停課在家做什麼】6/10 下午 每日小知識 動動腦，樂樂陪你一起在家防疫 ＃一起去看企鵝＃為什麼大象的鼻子那麼長｜小行星樂樂TV ＃好家在我在家,,,,
小行星樂樂TV,2021年6月9日,https://youtu.be/1aAvLL6rAyc?feature=shared,,0:06:20,,,,【停課在家做什麼】6/9 上午 唱跳＋手做醒醒腦 ，樂樂陪你一起在家防疫 #潮間帶之歌 #畫球｜小行星樂樂TV #好家在我在家,,,,
小行星樂樂TV,2021年6月9日,https://youtu.be/z2HJaPmkCG0?feature=shared,,0:12:11,,,,【停課在家做什麼】6/9 下午 每日小知識 動動腦，樂樂陪你一起在家防疫 ＃我要養小烏龜＃一起來去八斗子｜小行星樂樂TV ＃好家在我在家,,,,
小行星樂樂TV,2021年6月8日,https://youtu.be/TXHSFA3d-9Y?feature=shared,,0:05:07,,,,【停課在家做什麼】6/8 上午【一起來畫畫＋回覆讀者】跟著樂樂一起畫恐龍之王「暴龍」/霸王龍！｜小行星樂樂TV,,,,
小行星樂樂TV,2021年6月8日,https://youtu.be/8beum2guzkY?feature=shared,,0:05:54,,,,【情緒劇場】美好的畢業典禮：畢業典禮就要到了～樂樂他們會準備什麼表演呢？｜小行星樂樂TV＃好家在我在家,,,,
小行星樂樂TV,2021年6月7日,https://youtu.be/UvLqxmwLvt0?feature=shared,,0:04:56,,,,【停課在家做什麼】6/7 上午 唱跳＋手做醒醒腦 ，樂樂陪你一起在家防疫 #媽媽我愛你 #畫媽媽的臉｜小行星樂樂TV #好家在我在家,,,,
小行星樂樂TV,2021年6月7日,https://youtu.be/ACSNkY93lwQ?feature=shared,,0:06:24,,,,【停課在家做什麼】6/7下午 每日小知識 動動腦，樂樂陪你一起在家防疫 ＃伊索寓言龜兔賽跑＃為什麼會發生地震｜小行星樂樂TV ＃好家在我在家,,,,
小行星樂樂TV,2021年6月4日,https://youtu.be/hcR4CsAqbVw?feature=shared,,0:04:29,,,,【一起來畫畫＋回覆讀者】端午節快到了！一起來立蛋和做立體彩繪蛋 ｜小行星樂樂TV #好家在我在家,,,,
小行星樂樂TV,2021年6月4日,https://youtu.be/C9EnbUKLJn4?feature=shared,,0:05:16,,,,【聽故事過節】端午節準備午時水，聽蛇妖－白素貞跟許仙的故事｜小行星樂樂TV #好家在我在家,,,,
小行星樂樂TV,2021年6月3日,https://youtu.be/WN9pt7zgdsU?feature=shared,,0:17:16,,,,【停課在家做什麼】6/3 上午 唱跳＋手做醒醒腦 ，樂樂陪你一起在家防疫 #貓咪喵喵喵 #一起畫車子｜小行星樂樂TV #好家在我在家,,,,
小行星樂樂TV,2021年6月3日,https://youtu.be/pPwjyTolWoM?feature=shared,,0:05:18,,,,【停課在家做什麼】6/3 下午 每日小知識 動動腦，樂樂陪你一起在家防疫 ＃北風與太陽＃為什麼會有颱風｜小行星樂樂TV #好家在我在家,,,,
小行星樂樂TV,2021年6月2日,https://youtu.be/4gkcNQvyb4E?feature=shared,,0:05:13,,,,【停課在家做什麼】6/2上午 唱跳＋手做醒醒腦 ，樂樂陪你一起在家防疫 #起床歌 #一起做春聯｜小行星樂樂TV #好家在我在家,,,,
小行星樂樂TV,2021年6月2日,https://youtu.be/hSMyVmsXPTQ?feature=shared,,0:11:17,,,,【停課在家做什麼】6/2 下午 每日小知識 動動腦，樂樂陪你一起在家防疫 ＃最熟悉的臉＃一起去看螢火蟲｜小行星樂樂TV #好家在我在家,,,,
小行星樂樂TV,2021年6月1日,https://youtu.be/AYQqCPFcppU?feature=shared,,0:06:35,,,,【停課在家做什麼】6/1 上午 唱跳＋手做醒醒腦 ，樂樂陪你一起在家防疫 #尼尼不要不要 #爸爸的臉畫畫｜小行星樂樂TV #好家在我在家,,,,
小行星樂樂TV,2021年6月1日,https://youtu.be/v1VmwJ-vlQs?feature=shared,,0:15:50,,,,【停課在家做什麼】6/1 下午 每日小知識 動動腦，樂樂陪你一起在家防疫 ＃端午節為什麼要吃粽子＃一起去臺博館看恐龍｜小行星樂樂TV,,,,
小行星樂樂TV,2021年5月31日,https://youtu.be/sbR0U4cLyfg?feature=shared,,0:04:32,,,,【停課在家做什麼】5/31上午 唱跳＋手做醒醒腦 ，樂樂陪你一起在家防疫 #朱瑞福游泳課體操 #生氣王子畫畫｜小行星樂樂TV #好家在我在家,,,,
小行星樂樂TV,2021年5月31日,https://youtu.be/scJ20-3UHPw?feature=shared,,0:12:51,,,,【停課在家做什麼】5/31下午 每日小知識 動動腦，樂樂陪你一起在家防疫 ＃放假後＃一起去看無尾熊｜小行星樂樂TV,,,,
小行星樂樂TV,2021年5月28日,https://youtu.be/29CVBxLWuWM?feature=shared,,0:04:11,,,,【停課在家做什麼】5/28上午 唱跳＋手做醒醒腦 ，樂樂陪你一起在家防疫 #小馬歌 #超級火山實驗｜小行星樂樂TV #好家在我在家,,,,
小行星樂樂TV,2021年5月27日,https://youtu.be/edoKVq6KYwM?feature=shared,,0:08:24,,,,【停課在家做什麼】5/27下午 每日小知識 動動腦，樂樂陪你一起在家防疫 ＃為什麼蚊子會吸血＃大掃除真好玩｜小行星樂樂TV ＃好家在我在家,,,,
小行星樂樂TV,2021年5月27日,https://youtu.be/bqdfs5PnJks?feature=shared,,0:09:36,,,,【停課在家做什麼】5/27上午 唱跳＋手做醒醒腦 ，樂樂陪你一起在家防疫 #貓仔喵喵喵 #小福畫畫｜小行星樂樂TV #好家在我在家,,,,
小行星樂樂TV,2021年5月26日,https://youtu.be/eA_73773JTM?feature=shared,,0:09:05,,,,【停課在家做什麼】5/26下午 每日小知識 動動腦，樂樂陪你一起在家防疫 ＃為什麼會長頸鹿的脖子那麼長＃一起去看熊貓｜小行星樂樂TV #好家在我在家,,,,
小行星樂樂TV,2021年5月26日,https://youtu.be/ECBNi9kQoeE?feature=shared,,0:08:00,,,,【停課在家做什麼】5/26上午 唱跳＋手做醒醒腦 ，樂樂陪你一起在家防疫 #小行星主題曲 #阿古力畫畫｜小行星樂樂TV #好家在我在家,,,,
小行星樂樂TV,2021年5月25日,https://youtu.be/ZLGZb1qH_Vw?feature=shared,,0:15:08,,,,【停課在家做什麼】5/25上午 唱跳＋手做醒醒腦 ，樂樂陪你一起在家防疫 #白鷺鷥 #畫畫學ABC｜小行星樂樂TV #好家在我在家,,,,
小行星樂樂TV,2021年5月24日,https://youtu.be/GsWSM60v1As?feature=shared,,0:13:33,,,,【停課在家做什麼】5/24下午 每日小知識 動動腦，樂樂陪你一起在家防疫 ＃為什麼會發生日食＃一起去天文館｜小行星樂樂TV,,,,
小行星樂樂TV,2021年5月24日,https://youtu.be/Has0YerwZUU?feature=shared,,0:09:50,,,,【停課在家做什麼】5/24上午 唱跳＋手做醒醒腦 ，樂樂陪你一起在家防疫 #洗手歌 #超級投石機｜小行星樂樂TV #好家在我在家,,,,
小行星樂樂TV,2021年5月21日,https://youtu.be/F6hhi4j4N_U?feature=shared,,0:14:38,,,,【跟樂樂探險去】 你知道台灣的火車跟鐵道是怎麼來的嗎？以前的火車站長什麼樣子呢？一起去臺博館 鐵道部園區看火車 ｜小行星樂樂TV #好家在我在家,,,,
小行星樂樂TV,2021年5月2日,https://youtu.be/jknD7aQVWDA?feature=shared,,0:09:51,,,,【停課在家做什麼】5/21上午 唱跳＋手做醒醒腦 ，樂樂陪你一起在家防疫 #火金姑來食茶 #小豬乖乖｜小行星樂樂TV #好家在我在家,,,,
小行星樂樂TV,2021年5月20日,https://youtu.be/dbRyv_HUUP8?feature=shared,,0:11:39,,,,【停課在家做什麼】5/20 下午 每日小知識 動動腦，樂樂陪你一起在家防疫 ＃電怎麼來的＃康康慢吞吞｜小行星樂樂TV #好家在我在家,,,,
小行星樂樂TV,2021年7月20日,https://youtu.be/w2FAXm7JDH8?feature=shared,,0:04:41,,,,【動手玩科學】好玩的潛水艇，跟著奇奇、阿吉咕一起做「浮力」小實驗吧！｜小行星樂樂TV #好家在我在家,,,,
小行星樂樂TV,2021年7月27日,https://youtu.be/wO4CDiCvYjU?feature=shared,,0:05:14,,,,【聽故事過節】七夕-- 牛郎與織女一年一會的故事，是什麼能幫助他們能破鏡重圓呢? #鵲橋｜小行星樂樂TV #好家在我在家,,,,
小行星樂樂TV,2021年3月16日,https://youtu.be/yoeMFXbLs3U?feature=shared,,0:06:05,,,,【科學家的故事EP.1】海蒂．拉瑪 Hedy Lamarr 藍牙之母／祕密通訊女神／斜槓發明家｜小行星樂樂TV 2021 Maker Party,,,,
小行星樂樂TV,2021年3月19日,https://youtu.be/1kmzL2PFcTM?feature=shared,,0:06:12,,,,【科學家的故事EP.2】艾薩克．牛頓 Newton 萬有引力／三稜鏡實驗／反向式望遠鏡｜小行星樂樂TV 2021 Maker Party,,,,
小行星樂樂TV,2021年3月23日,https://youtu.be/AqbFKDEhuyo?feature=shared,,0:05:59,,,,【科學家的故事EP.3】愛迪生 Edison 電燈／電報機／專利王｜小行星樂樂TV 2021 Maker Party,,,,
小行星樂樂TV,2021年3月30日,https://youtu.be/d91zG9NkVmI?feature=shared,,0:04:57,,,,【科學家的故事EP.4】萊特兄弟 Wright brothers 飛機之父／動力飛機／竹蜻蜓｜小行星樂樂TV 2021 Maker party,,,,
小行星樂樂TV,2021年4月6日,https://youtu.be/1qxGykhHPPE?feature=shared,,0:05:58,,,,【科學家的故事EP.5】達文西 Leonardo da Vinci 天才藝術家／最後的晚餐／蒙娜麗莎的微笑｜小行星樂樂TV 2021Makerparty,,,,
小行星樂樂TV,2023年4月1日,https://youtu.be/RezVf9p7zrQ?feature=shared,,0:08:45,,,,【動手玩科學】翻滾吧！翻滾小豬，認識重力與平衡｜小行星樂樂TV,,,,
小行星樂樂TV,2023年1月7日,https://youtu.be/PGOYWysRq0w?feature=shared,,0:07:33,,,,【動手玩科學】「氣球衝鋒車」開跑囉！教你用氣球認識「作用力」與「反作用力」的祕密！｜小行星樂樂TV,,,,
小行星樂樂TV,2022年12月8日,https://youtu.be/ThYn95G-sZw?feature=shared,,0:05:45,,,,【動手玩科學】吹口氣，讓陀螺轉動吧！一起動手做「吹氣幸運草陀螺」，用「風」玩出科學！｜小行星樂樂TV,,,,
小行星樂樂TV,2022年9月8日,https://youtu.be/YcIPCKERSfc?feature=shared,,0:06:17,,,,【動手玩科學】隱藏線條現身！用「魔法水彩畫」認識「水」和「油」之間的祕密！｜小行星樂樂TV,,,,
小行星樂樂TV,2022年8月4日,https://youtu.be/Jv0jVLAZTF8?feature=shared,,0:06:06,,,,【動手玩科學】創造屬於自己獨一無二的「空氣火箭」！｜小行星樂樂TV,,,,
小行星樂樂TV,2022年7月7日,https://youtu.be/h0xzA8qmNeE?feature=shared,,0:05:28,,,,【動手玩科學】吹一吹寶特瓶上的氣球就會發出號角聲？一起動手做「氣球號角」！｜小行星樂樂TV,,,,
小行星樂樂TV,2022年6月9日,https://youtu.be/pRCRhbM4PeE?feature=shared,,0:06:40,,,,【動手玩科學】出任務囉！跟著樂樂一起「垂降」出任務，動手玩科學吧！｜小行星樂樂TV,,,,
小行星樂樂TV,2022年5月19日,https://youtu.be/XCBV2vsuPcQ?feature=shared,,0:07:29,,,,【動手玩科學】手爪抓抓趣！在家也能夾娃娃，一起動手做「大爪子」！｜小行星樂樂TV,,,,
小行星樂樂TV,2022年3月31日,https://youtu.be/thNpzbnjmws?feature=shared,,0:06:58,,,,【動手玩科學】「光」的世界真奇妙！一起來做「彩色光影盒」｜小行星樂樂TV,,,,
小行星樂樂TV,2022年1月11日,https://youtu.be/vR_ObrVodyU?feature=shared,,0:05:33,,,,【動手玩科學】疑？紅色玻璃紙放到紅色蘋果上，蘋果就不見了？一起用「隱形色彩畫」來認識「顏色」和「光」的奧祕吧！｜小行星樂樂TV,,,,
小行星樂樂TV,2021年12月28日,https://youtu.be/LuMxm5HRDY4?feature=shared,,0:05:25,,,,【動手玩科學】跳來跳去的「跳跳鼠彈力車」~跟著奇奇和阿吉咕一起認識 #彈力 吧！｜小行星樂樂TV,,,,
小行星樂樂TV,2021年12月11日,https://youtu.be/xeKM_aK3sCs?feature=shared,,0:04:13,,,,【動手玩科學】浮在空中的「漂浮火箭」~一起來認識「磁鐵」跟「磁力」的奧祕！｜小行星樂樂TV,,,,
小行星樂樂TV,2021年11月2日,https://youtu.be/PF9yrxiQ3Hk?feature=shared,,0:04:09,,,,【動手玩科學】呱呱呱的「鴨子口哨」~一起來認識「聲音」的奧祕｜小行星樂樂TV,,,,
小行星樂樂TV,2021年8月26日,https://youtu.be/D_kALcfPMtY?feature=shared,,0:04:26,,,,【動手玩科學】吹蠟燭的特技表演～了解康達效應！｜小行星樂樂TV,,,,
小行星樂樂TV,2020年8月18日,https://youtu.be/565vTtdspdA?feature=shared,,0:07:24,,,,【動手玩科學】誰的「投石器」可以投的最遠呢？跟樂樂、毛毛蟲一起動手做！｜小行星樂樂TV,,,,
小行星樂樂TV,2020年8月14日,https://youtu.be/xTv18eQOVnM?feature=shared,,0:08:25,,,,【動手玩科學】跟樂樂、毛毛蟲一起做跑超快的「風力飛車」｜小行星樂樂TV,,,,
小行星樂樂TV,2020年6月5日,https://youtu.be/cvsY5cVyPaA?feature=shared,,0:02:49,,,,【動手玩科學】跟樂樂一起做超好玩的「火山噴發」實驗吧～｜小行星樂樂TV,,,,
小行星樂樂TV,2023年7月20日,https://youtu.be/Y0-PX3whAt8?feature=shared,,0:16:48,,,,【樂樂帶你探險去】幫大樹先生找醫生，認識鳥朋友與公園裡的動物，撿到小鳥怎麼辦｜小白鷺、黃頭鷺、夜鷺、鴿子｜小行星樂樂TV,,,,
小行星樂樂TV,2023年6月22日,https://youtu.be/MXmHjDSOmcQ?feature=shared,,0:13:17,,,,【樂樂帶你探險去】壽山動物園２，你知道「猿」和「猴」不一樣嗎？紅毛猩猩、黑猩猩、獼猴、猿猴總動員｜小行星樂樂TV,,,,
